"chromosome_name","start_position","end_position","ensembl_gene_id","entrezgene_id","gene_biotype","entrezgene_accession","entrezgene_description","go_id","name_1006","definition_1006"
"26",4982673,5072568,"ENSTGUG00000023165",115490595,"protein_coding","LOC115490595","glutathione S-transferase Mu 1-like","GO:0005515","protein binding","Interacting selectively and non-covalently with any protein or protein complex (a complex of two or more proteins that may include other nonprotein molecules)."
"26",4982673,5072568,"ENSTGUG00000023165",115490595,"protein_coding","LOC115490595","glutathione S-transferase Mu 1-like","GO:0043295","glutathione binding","Interacting selectively and non-covalently with glutathione; a tripeptide composed of the three amino acids cysteine, glutamic acid and glycine."
"26",4982673,5072568,"ENSTGUG00000023165",115490595,"protein_coding","LOC115490595","glutathione S-transferase Mu 1-like","GO:0018916","nitrobenzene metabolic process","The chemical reactions and pathways involving nitrobenzene (nitrobenzol), a derivative of benzene with an NO2 group attached to the ring. It is a yellow aromatic liquid used in perfumery and manufactured in large quantities in the preparation of aniline."
"26",4982673,5072568,"ENSTGUG00000023165",115490595,"protein_coding","LOC115490595","glutathione S-transferase Mu 1-like","GO:0042178","xenobiotic catabolic process","The chemical reactions and pathways resulting in the breakdown of a xenobiotic compound, a compound foreign to living organisms. Used of chemical compounds, e.g. a xenobiotic chemical, such as a pesticide."
"26",4982673,5072568,"ENSTGUG00000023165",115490595,"protein_coding","LOC115490595","glutathione S-transferase Mu 1-like","GO:0070458","cellular detoxification of nitrogen compound","Any cellular process that reduces or removes the toxicity of nitrogenous compounds which are dangerous or toxic. This includes the aerobic conversion of toxic compounds to harmless substances."
"27",2847813,2854568,"ENSTGUG00000024593",115490652,"protein_coding","NR1D1","nuclear receptor subfamily 1 group D member 1","GO:0005737","cytoplasm","All of the contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures."
"27",2847813,2854568,"ENSTGUG00000024593",115490652,"protein_coding","NR1D1","nuclear receptor subfamily 1 group D member 1","GO:0045893","positive regulation of transcription, DNA-templated","Any process that activates or increases the frequency, rate or extent of cellular DNA-templated transcription."
"27",2847813,2854568,"ENSTGUG00000024593",115490652,"protein_coding","NR1D1","nuclear receptor subfamily 1 group D member 1","GO:0032922","circadian regulation of gene expression","Any process that modulates the frequency, rate or extent of gene expression such that an expression pattern recurs with a regularity of approximately 24 hours."
"27",2847813,2854568,"ENSTGUG00000024593",115490652,"protein_coding","NR1D1","nuclear receptor subfamily 1 group D member 1","GO:0019216","regulation of lipid metabolic process","Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving lipids."
"27",2847813,2854568,"ENSTGUG00000024593",115490652,"protein_coding","NR1D1","nuclear receptor subfamily 1 group D member 1","GO:0020037","heme binding","Interacting selectively and non-covalently with heme, any compound of iron complexed in a porphyrin (tetrapyrrole) ring."
"27",2847813,2854568,"ENSTGUG00000024593",115490652,"protein_coding","NR1D1","nuclear receptor subfamily 1 group D member 1","GO:0005978","glycogen biosynthetic process","The chemical reactions and pathways resulting in the formation of glycogen, a polydisperse, highly branched glucan composed of chains of D-glucose residues."
"27",2847813,2854568,"ENSTGUG00000024593",115490652,"protein_coding","NR1D1","nuclear receptor subfamily 1 group D member 1","GO:0030425","dendrite","A neuron projection that has a short, tapering, morphology. Dendrites receive and integrate signals from other neurons or from sensory stimuli, and conduct nerve impulses towards the axon or the cell body. In most neurons, the impulse is conveyed from dendrites to axon via the cell body, but in some types of unipolar neuron, the impulse does not travel via the cell body."
"27",2847813,2854568,"ENSTGUG00000024593",115490652,"protein_coding","NR1D1","nuclear receptor subfamily 1 group D member 1","GO:0045892","negative regulation of transcription, DNA-templated","Any process that stops, prevents, or reduces the frequency, rate or extent of cellular DNA-templated transcription."
"27",2847813,2854568,"ENSTGUG00000024593",115490652,"protein_coding","NR1D1","nuclear receptor subfamily 1 group D member 1","GO:0005634","nucleus","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"27",2847813,2854568,"ENSTGUG00000024593",115490652,"protein_coding","NR1D1","nuclear receptor subfamily 1 group D member 1","GO:0006355","regulation of transcription, DNA-templated","Any process that modulates the frequency, rate or extent of cellular DNA-templated transcription."
"27",2847813,2854568,"ENSTGUG00000024593",115490652,"protein_coding","NR1D1","nuclear receptor subfamily 1 group D member 1","GO:0003677","DNA binding","Any molecular function by which a gene product interacts selectively and non-covalently with DNA (deoxyribonucleic acid)."
"27",2847813,2854568,"ENSTGUG00000024593",115490652,"protein_coding","NR1D1","nuclear receptor subfamily 1 group D member 1","GO:0003700","DNA-binding transcription factor activity","Interacting selectively and non-covalently with a specific double-stranded genomic DNA sequence (sometimes referred to as a motif) within the regulatory region of a gene to modulate transcription. Regulatory regions include promoters (proximal and distal) and enhancers. Genes are transcriptional units, and include bacterial operons."
"27",2847813,2854568,"ENSTGUG00000024593",115490652,"protein_coding","NR1D1","nuclear receptor subfamily 1 group D member 1","GO:0016604","nuclear body","Extra-nucleolar nuclear domains usually visualized by confocal microscopy and fluorescent antibodies to specific proteins."
"27",2847813,2854568,"ENSTGUG00000024593",115490652,"protein_coding","NR1D1","nuclear receptor subfamily 1 group D member 1","GO:0120163","negative regulation of cold-induced thermogenesis","Any process that stops, prevents, or reduces the rate of cold-induced thermogenesis."
"27",2847813,2854568,"ENSTGUG00000024593",115490652,"protein_coding","NR1D1","nuclear receptor subfamily 1 group D member 1","GO:0001227","DNA-binding transcription repressor activity, RNA polymerase II-specific","Interacting selectively and non-covalently with a specific double-stranded genomic DNA sequence (sometimes referred to as a motif) within the regulatory region of a RNA polymerase II-transcribed gene to repress or decrease transcription. Regulatory regions include promoters (proximal and distal) and enhancers. Genes are transcriptional units."
"27",2847813,2854568,"ENSTGUG00000024593",115490652,"protein_coding","NR1D1","nuclear receptor subfamily 1 group D member 1","GO:0000122","negative regulation of transcription by RNA polymerase II","Any process that stops, prevents, or reduces the frequency, rate or extent of transcription mediated by RNA polymerase II."
"27",2847813,2854568,"ENSTGUG00000024593",115490652,"protein_coding","NR1D1","nuclear receptor subfamily 1 group D member 1","GO:0043124","negative regulation of I-kappaB kinase/NF-kappaB signaling","Any process that stops, prevents, or reduces the frequency, rate or extent of -kappaB kinase/NF-kappaB signaling."
"27",2847813,2854568,"ENSTGUG00000024593",115490652,"protein_coding","NR1D1","nuclear receptor subfamily 1 group D member 1","GO:0071347","cellular response to interleukin-1","Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an interleukin-1 stimulus."
"27",2847813,2854568,"ENSTGUG00000024593",115490652,"protein_coding","NR1D1","nuclear receptor subfamily 1 group D member 1","GO:0071356","cellular response to tumor necrosis factor","Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a tumor necrosis factor stimulus."
"27",2847813,2854568,"ENSTGUG00000024593",115490652,"protein_coding","NR1D1","nuclear receptor subfamily 1 group D member 1","GO:0061178","regulation of insulin secretion involved in cellular response to glucose stimulus","Any process that modulates the frequency, rate or extent of the regulated release of insulin that contributes to the response of a cell to glucose."
"27",2847813,2854568,"ENSTGUG00000024593",115490652,"protein_coding","NR1D1","nuclear receptor subfamily 1 group D member 1","GO:0001678","cellular glucose homeostasis","A cellular homeostatic process involved in the maintenance of an internal steady state of glucose within a cell or between a cell and its external environment."
